actual_entsoe_transparency,forecast_entsoe_transparency,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability,hour,day,month,dayofweek,is_weekend
0.7553671275360347,0.7509796453877204,0.4624885444399535,0.2788483340544164,0.07688297502380481,1.0111601506900603,0.5518230756550162,0.00804548299899231,-0.4484224980154316,0.9043002558608126,-0.4639780103117205,0.3310502556874576,0.3608236041154555,0.7920512514797533,0.7090470031122614,-1.4920940832102567,-0.629150293491323
0.7313234812056422,0.7416637668643511,-0.11821082216299217,-0.305553845121375,-0.45825689007563003,0.3118517807703312,-0.0862034963454692,-0.19903679373211142,-0.3231331128935836,0.12133229292391025,0.07080558168114537,0.3310502556874576,0.5053366874013053,0.7920512514797533,0.7090470031122614,-1.4920940832102567,-0.629150293491323
0.8862714242237278,0.7696114024344594,-0.6842105372210269,-0.7009713967205075,-0.6968615118304919,-0.6300852050260856,-0.8028376800267696,-0.6213299272490364,-0.5266869449006615,-0.5709273355270824,-0.5482437298048269,-3.248386893458613,0.6498497706871552,0.7920512514797533,0.7090470031122614,-1.4920940832102567,-0.629150293491323
1.1961673102598993,1.16353997999408,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,0.794362853973005,0.7920512514797533,0.7090470031122614,-1.4920940832102567,-0.629150293491323
0.9036362799067892,0.9146729394412115,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,0.9388759372588549,0.7920512514797533,0.7090470031122614,-1.4920940832102567,-0.629150293491323
0.3733403025086855,0.4156080185464217,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,1.0833890205447048,0.7920512514797533,0.7090470031122614,-1.4920940832102567,-0.629150293491323
-0.04074471762585391,0.02434112056490648,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,1.2279021038305544,0.7920512514797533,0.7090470031122614,-1.4920940832102567,-0.629150293491323
-0.23843692078685982,-0.1872624058944844,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,1.3724151871164043,0.7920512514797533,0.7090470031122614,-1.4920940832102567,-0.629150293491323
-0.6271425364615404,-0.494686397165675,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,1.5169282704022542,0.7920512514797533,0.7090470031122614,-1.4920940832102567,-0.629150293491323
-0.8729220322833314,-0.8127571067492877,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,1.661441353688104,0.7920512514797533,0.7090470031122614,-1.4920940832102567,-0.629150293491323
-1.1120227374577913,-1.126835296965742,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,-1.6623595618864422,0.9049102831833201,0.7090470031122614,-0.9922966065289329,-0.629150293491323
-1.1881609508373678,-1.2186632424103834,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,-1.5178464786005925,0.9049102831833201,0.7090470031122614,-0.9922966065289329,-0.629150293491323
-1.0465705891139447,-1.0935643022394228,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,-1.3733333953147426,0.9049102831833201,0.7090470031122614,-0.9922966065289329,-0.629150293491323
-0.593748583224884,-0.6477329729067438,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,-1.2288203120288927,0.9049102831833201,0.7090470031122614,-0.9922966065289329,-0.629150293491323
0.29185905661124384,0.0868905906503868,-0.7332035645210628,-0.7236647499705814,-0.7029744699472792,-0.712922399272142,-0.8477292104738471,-0.6676052753952314,-0.5377354311638928,-0.6689645029001767,-0.6407932759100626,-2.532499463629398,-1.0843072287430429,0.9049102831833201,0.7090470031122614,-0.9922966065289329,-0.629150293491323
0.7206374161699121,0.4728341294756909,-0.2173474909971993,-0.3945469783963976,-0.5295162923801661,0.16651508288245218,-0.23871501310374796,-0.5559528535997003,-0.5343140315859218,-0.3866415018545825,-0.6315143219650852,-0.1457307725787989,-0.9397941454571931,0.9049102831833201,0.7090470031122614,-0.9922966065289329,-0.629150293491323
0.7299877230761759,0.4249238970697911,0.3713113473039099,0.17617387302763604,-0.03609863896374338,0.9602828923610515,0.43720880636238885,-0.14639378696539773,-0.4969924607773348,0.6001558491206457,-0.5556710167901093,0.3310502556874576,-0.7952810621713432,0.9049102831833201,0.7090470031122614,-0.9922966065289329,-0.629150293491323
0.7313234812056422,0.38100618403104963,0.8799982700177027,0.7368492389738619,0.5333879500275222,1.4183301636868855,0.8326501569535464,-0.36217647433292816,-0.5372381315293806,0.1207970895799698,-0.6401997149058231,0.3310502556874576,-0.6507679788854934,0.9049102831833201,0.7090470031122614,-0.9922966065289329,-0.629150293491323
0.6819004304153906,0.331765111836097,1.2739684781277738,1.1894297806082585,1.0260255497891586,1.6630017975331557,1.061046678594501,0.34752071012445357,-0.4831710361335583,1.8516468619614295,-0.5840416103025442,0.3310502556874576,-0.5062548955996435,0.9049102831833201,0.7090470031122614,-0.9922966065289329,-0.629150293491323
0.6351488958840716,0.3078099956331471,1.526297175923865,1.481483308793474,1.3488737909858075,1.8021169524206975,1.173583154220822,0.9798548851680748,-0.03385424410994901,2.6034953401417935,-0.16306455238394235,0.3310502556874576,-0.3617418123137937,0.9049102831833201,0.7090470031122614,-0.9922966065289329,-0.629150293491323
0.6565210259555317,0.2998249568988305,1.6197182821322182,1.5865551566331446,1.4586346926440854,1.876422027967593,1.1996876858482404,0.7218851048846587,-0.33904177201657365,2.536897053069202,-0.45820498730978,0.3310502556874576,-0.21722872902794388,0.9049102831833201,0.7090470031122614,-0.9922966065289329,-0.629150293491323
0.6631998166028631,0.2918399181645138,1.5478019869072583,1.499301657427567,1.356049153466782,1.8581389164693907,1.1618390663999416,0.17546805795669143,-0.5310782978406599,1.5005955508574804,-0.6345855607375913,0.3310502556874576,-0.07271564574209403,0.9049102831833201,0.7090470031122614,-0.9922966065289329,-0.629150293491323
0.6738858816385931,0.28518571921924996,1.3153961375949654,1.2267159846220974,1.049853513354487,1.7467787470134013,1.0494369502666527,0.0668535903230244,-0.5318538223808243,1.220925906712591,-0.6345291115988054,0.3310502556874576,0.07179743754375581,0.9049102831833201,0.7090470031122614,-0.9922966065289329,-0.629150293491323
0.6859077048037894,0.3118025150003054,0.9382942088677876,0.7930317851024539,0.5793293253157298,1.5064590552446164,0.8372186608034489,0.30025632847213934,-0.15634659263107709,1.0853791856256694,-0.11118170950140499,0.3310502556874576,0.21631052082960564,0.9049102831833201,0.7090470031122614,-0.9922966065289329,-0.629150293491323
0.6685428491207281,0.3916529023434718,0.44215785656738016,0.24424438988475053,0.021749757226773598,1.0587590010403942,0.47226960687367087,0.35091501643454026,0.1312399238721141,0.6499351553021083,0.5549488878823535,0.3310502556874576,0.3608236041154555,0.9049102831833201,0.7090470031122614,-0.9922966065289329,-0.629150293491323
0.6645355747323293,0.43024725622600224,-0.13923330495732872,-0.32947646437988665,-0.48186036524950876,0.28966926310706487,-0.13971708346466297,-0.18589594357853548,-0.25871090275137193,0.02843135119024458,0.24268340673909602,0.3310502556874576,0.5053366874013053,0.9049102831833201,0.7090470031122614,-0.9922966065289329,-0.629150293491323
0.8355126153040101,0.48747336715527145,-0.6959142597844036,-0.7065624717600346,-0.6982706550473644,-0.6508622188153709,-0.8108638326712112,-0.6279230671703603,-0.5284609025176052,-0.5845016461455724,-0.5578955184808273,-3.0092804918956544,0.6498497706871552,0.9049102831833201,0.7090470031122614,-0.9922966065289329,-0.629150293491323
1.2095248915545618,0.9545981331127947,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,0.794362853973005,0.9049102831833201,0.7090470031122614,-0.9922966065289329,-0.629150293491323
0.9023005217773229,0.8015515573717259,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,0.9388759372588549,0.9049102831833201,0.7090470031122614,-0.9922966065289329,-0.629150293491323
0.36532575373188797,0.3384193107813609,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,1.0833890205447048,0.9049102831833201,0.7090470031122614,-0.9922966065289329,-0.629150293491323
-0.0380732013669214,-0.038208349520573844,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,1.2279021038305544,0.9049102831833201,0.7090470031122614,-0.9922966065289329,-0.629150293491323
-0.21706479071539972,-0.2750978319719674,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,1.3724151871164043,0.9049102831833201,0.7090470031122614,-0.9922966065289329,-0.629150293491323
-0.5843982763186202,-0.5279573918919943,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,1.5169282704022542,0.9049102831833201,0.7090470031122614,-0.9922966065289329,-0.629150293491323
-0.8689147578949327,-0.8540131402099236,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,1.661441353688104,0.9049102831833201,0.7090470031122614,-0.9922966065289329,-0.629150293491323
-1.1227088024935215,-1.1601062916920615,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,-1.6623595618864422,1.017769314886887,0.7090470031122614,-0.49249912984760913,-0.629150293491323
-1.1734676114132392,-1.2519342371367028,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,-1.5178464786005925,1.017769314886887,0.7090470031122614,-0.49249912984760913,-0.629150293491323
-1.027869975301417,-1.126835296965742,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,-1.3733333953147426,1.017769314886887,0.7090470031122614,-0.49249912984760913,-0.629150293491323
-0.5697049368944913,-0.6543871718520077,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,-1.2288203120288927,1.017769314886887,0.7090470031122614,-0.49249912984760913,-0.629150293491323
0.30788815416483895,0.2598997632272473,-0.738813733418859,-0.7275384576912476,-0.7046211532062671,-0.724772564132088,-0.8669856242587026,-0.6526584909045232,-0.5364554870605283,-0.6327897204292009,-0.6253843511154925,-2.2933930620664413,-1.0843072287430429,1.017769314886887,0.7090470031122614,-0.49249912984760913,-0.629150293491323
0.762045918183366,0.71238529150519,-0.2313241785478889,-0.45122398776415124,-0.6166073469421843,0.23229134291202866,-0.5543431707052721,-0.36985784286127993,-0.4650059073033104,-0.041400815764987164,-0.391014287252415,-0.1457307725787989,-0.9397941454571931,1.017769314886887,0.7090470031122614,-0.49249912984760913,-0.629150293491323
0.7900968389021574,0.6644750590992903,0.3572717933189403,0.06375152341180718,-0.2956772633383698,1.4203781364292316,-0.06828842879649216,0.2804510679675951,-0.021639732602360524,0.7687082151358959,0.3350828724992962,0.3310502556874576,-0.7952810621713432,1.017769314886887,0.7090470031122614,-0.49249912984760913,-0.629150293491323
0.8755853591879977,0.6205573460605487,0.865634874652786,0.6041224403491984,0.1424483771979224,2.2822278268634677,0.3010396764762766,0.37377865362172397,-0.1982588743829253,1.3582994408263096,-0.1503209057889332,0.3310502556874576,-0.6507679788854934,1.017769314886887,0.7090470031122614,-0.49249912984760913,-0.629150293491323
0.8729138429290653,0.5713162738655961,1.2590427187352,1.0506460723842286,0.5480453887801146,2.8290282911152644,0.5356499030397648,0.6033865539818729,-0.2877854053920249,2.1291260569365624,-0.3816166887103486,0.3310502556874576,-0.5062548955996435,1.017769314886887,0.7090470031122614,-0.49249912984760913,-0.629150293491323
0.8689065685406665,0.5473611576626463,1.51060988741352,1.3513405135580245,0.8595582713736114,3.051550439116693,0.6954865419495511,1.4314522520668997,0.499237271916541,2.722375224836569,0.3641227432260786,0.3310502556874576,-0.3617418123137937,1.017769314886887,0.7090470031122614,-0.49249912984760913,-0.629150293491323
0.8208192758798812,0.5393761189283296,1.6031223359163116,1.4760746090444454,1.0301737994257372,2.9867155859122274,0.8005194053028676,1.2660523402382342,0.005543059754586508,3.2668280910840037,-0.13851052908726433,0.3310502556874576,-0.21722872902794388,1.017769314886887,0.7090470031122614,-0.49249912984760913,-0.629150293491323
0.7874253226432248,0.5313910801940129,1.5302131208322804,1.4072862545613567,1.0082592078479986,2.748470292340529,0.8315794973113709,0.6719287015652462,-0.37080103545940574,2.470133673029628,-0.4826887026970719,0.3310502556874576,-0.07271564574209403,1.017769314886887,0.7090470031122614,-0.49249912984760913,-0.629150293491323
0.8194835177504151,0.5247368812487491,1.2967977105459594,1.1489399920341898,0.7839544096174893,2.3927671556315975,0.7730077531270823,0.21717543002742598,-0.49275938932893765,1.533078940909867,-0.5943369867644627,0.3310502556874576,0.07179743754375581,1.017769314886887,0.7090470031122614,-0.49249912984760913,-0.629150293491323
0.8942859730005254,0.5513536770298045,0.9187393139258054,0.7267323585179909,0.39061724856060215,1.9130526630099265,0.6027087822295264,-0.05711194435547452,-0.5331540308966083,0.9025468174860077,-0.6346829101505872,0.3310502556874576,0.21631052082960564,1.017769314886887,0.7090470031122614,-0.49249912984760913,-0.629150293491323
0.9049720380362555,0.6045872685919155,0.42176535883925415,0.19225682887810983,-0.09099344660861478,1.2438329764934721,0.2819159356636202,-0.13508721260635664,-0.49599840919513255,0.6274684842856074,-0.5651494018242106,0.3310502556874576,0.3608236041154555,1.017769314886887,0.7090470031122614,-0.49249912984760913,-0.629150293491323
0.8368483734334764,0.6165648266933904,-0.16028748511348717,-0.36150312052956196,-0.5251131005005844,0.30420986957772217,-0.26824318202223923,-0.27666529591595124,-0.4082020208572047,0.08795653761862306,-0.1630043850384101,0.3310502556874576,0.5053366874013053,1.017769314886887,0.7090470031122614,-0.49249912984760913,-0.629150293491323
0.9557308469559732,0.6737909376226596,-0.7068968673663318,-0.7126200882403719,-0.7007848380205985,-0.6696242916807349,-0.8313589960079354,-0.635066364794203,-0.5316259846628099,-0.5967595291842088,-0.5825418209085743,-2.771605865192356,0.6498497706871552,1.017769314886887,0.7090470031122614,-0.49249912984760913,-0.629150293491323
1.2242182309786906,1.170194178939344,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,0.794362853973005,1.017769314886887,0.7090470031122614,-0.49249912984760913,-0.629150293491323
0.8809283917058628,0.9878691278391141,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,0.9388759372588549,1.017769314886887,0.7090470031122614,-0.49249912984760913,-0.629150293491323
0.37200454437921926,0.5247368812487491,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,1.0833890205447048,1.017769314886887,0.7090470031122614,-0.49249912984760913,-0.629150293491323
-0.031394410719590114,0.1414550220015505,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,1.2279021038305544,1.017769314886887,0.7090470031122614,-0.49249912984760913,-0.629150293491323
-0.2424441951752586,-0.13535965412142625,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,1.3724151871164043,1.017769314886887,0.7090470031122614,-0.49249912984760913,-0.629150293491323
-0.6191279876847429,-0.5918377017665274,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,1.5169282704022542,1.017769314886887,0.7090470031122614,-0.49249912984760913,-0.629150293491323
-0.8849438554485278,-0.8912766543034013,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,1.661441353688104,1.017769314886887,0.7090470031122614,-0.49249912984760913,-0.629150293491323
-1.0973293980336625,-1.1694221702154308,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,-1.6623595618864422,1.1306283465904539,0.7090470031122614,0.007298346833714655,-0.629150293491323
-1.1641173045069753,-1.2346333198790167,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,-1.5178464786005925,1.1306283465904539,0.7090470031122614,0.007298346833714655,-0.629150293491323
-1.0332130078192823,-1.1055418603408977,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,-1.3733333953147426,1.1306283465904539,0.7090470031122614,0.007298346833714655,-0.629150293491323
-0.6057704063900803,-0.6676955697425354,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,-1.2288203120288927,1.1306283465904539,0.7090470031122614,0.007298346833714655,-0.629150293491323
0.24377176395045863,0.1614176188373421,-0.7440134214810616,-0.7278622091759309,-0.7039411622065846,-0.7288668580258589,-0.8573080866319084,-0.6687210118873853,-0.5377354311638928,-0.6718530903028554,-0.6407932759100626,-2.174555748714792,-1.0843072287430429,1.1306283465904539,0.7090470031122614,0.007298346833714655,-0.629150293491323
0.6778931560269918,0.7110544517161373,-0.24537561904354183,-0.40894154904781815,-0.5451134499806881,0.1584619255504526,-0.27277739328186973,-0.6284965648966224,-0.5377354311638928,-0.5677139573854398,-0.6407932759100626,-1.935449347151834,-0.9397941454571931,1.1306283465904539,0.7090470031122614,0.007298346833714655,-0.629150293491323
0.762045918183366,0.7217011700285595,0.3431323926442315,0.16862685834156094,-0.048522505232414054,0.9721809533577137,0.4433454935002137,-0.5807424595318385,-0.5377354311638928,-0.4440809058961929,-0.6407932759100626,0.3310502556874576,-0.7952810621713432,1.1306283465904539,0.7090470031122614,0.007298346833714655,-0.629150293491323
0.8288338246566789,0.7376712474971927,0.8511520858916733,0.7416397713138172,0.5572333157937384,1.3501921286399257,0.8974235193277322,-0.5096608340079744,-0.5377354311638928,-0.2600540415836641,-0.6407932759100626,0.3310502556874576,-0.6507679788854934,1.1306283465904539,0.7090470031122614,0.007298346833714655,-0.629150293491323
0.7860895645137587,0.6844376559350819,1.2439851511463833,1.2050249885887947,1.092708173260259,1.4827306484790632,1.1674768244579918,-0.38844358712524046,-0.5377261204879162,0.05375315940042791,-0.6407838113837991,0.3310502556874576,-0.5062548955996435,1.1306283465904539,0.7090470031122614,0.007298346833714655,-0.629150293491323
0.7206374161699121,0.6751217774117124,1.4947855078132948,1.5059717862692106,1.4529841980158857,1.5213151155812321,1.3097964147353989,0.546951210143023,-0.2144862872364066,1.83860559660888,-0.33523679181244687,0.3310502556874576,-0.3617418123137937,1.1306283465904539,0.7090470031122614,0.007298346833714655,-0.629150293491323
0.641827686531403,0.7137161312942428,1.586392204202025,1.6184234714453327,1.5911559328432385,1.5222515676335786,1.3605441076884053,2.039727030492635,2.1234846960255824,1.0971169718663634,1.838477236919103,0.3310502556874576,-0.21722872902794388,1.1306283465904539,0.7090470031122614,0.007298346833714655,-0.629150293491323
0.579047054446489,0.7469871260205622,1.5125006350461967,1.5376450019334236,1.510192628268762,1.4521415330266507,1.350908733082437,2.018504280331828,2.2517534974599265,0.7894602931815875,2.0417276004089944,0.3310502556874576,-0.07271564574209403,1.1306283465904539,0.7090470031122614,0.007298346833714655,-0.629150293491323
0.5456531012098326,0.71238529150519,1.2780938897688956,1.2682819994743986,1.2137644084596477,1.3187607018176772,1.270729283985228,1.7008644789904335,1.878582699693471,0.7023181825902811,1.9453084151371667,0.3310502556874576,0.07179743754375581,1.1306283465904539,0.7090470031122614,0.007298346833714655,-0.629150293491323
0.5229452130089062,0.7469871260205622,0.8991030624218138,0.8338371960300404,0.7359969893564545,1.1023841236342082,1.095177925039972,0.844190997160559,0.5853725261228879,1.0322829135585756,0.7735517270280287,0.3310502556874576,0.21631052082960564,1.1306283465904539,0.7090470031122614,0.007298346833714655,-0.629150293491323
0.5149306642321086,0.7336787281300344,0.4013195038853944,0.2787617411354782,0.14615330576688962,0.7477859012515912,0.7637465050592435,0.3217608260624182,0.0872371215201195,0.6611506866668607,0.579839577898976,0.3310502556874576,0.3608236041154555,1.1306283465904539,0.7090470031122614,0.007298346833714655,-0.629150293491323
0.5095876317142436,0.7469871260205622,-0.18136464585696654,-0.3184692673411362,-0.42957240729759805,0.1426033495246405,0.09911113170226062,-0.1702735487576884,-0.19019911510816642,-0.06610433462823914,0.5363879378232425,0.3310502556874576,0.5053366874013053,1.1306283465904539,0.7090470031122614,0.007298346833714655,-0.629150293491323
0.647170719049268,0.8015515573717259,-0.7171551902306295,-0.7131608521831291,-0.6980509522611585,-0.6825298231393577,-0.7998244294717365,-0.635704047585759,-0.5281843206724195,-0.605191139929271,-0.5446201683210865,-2.532499463629398,0.6498497706871552,1.1306283465904539,0.7090470031122614,0.007298346833714655,-0.629150293491323
0.8982932473889241,1.0663886753932277,-0.7851663704791298,-0.7429643676792469,-0.7056378767931244,-0.7929964819069523,-0.8797992473745365,-0.6708491219094019,-0.5377354311638928,-0.6773626634362425,-0.6407932759100626,0.3310502556874576,0.794362853973005,1.1306283465904539,0.7090470031122614,0.007298346833714655,-0.629150293491323
