utc_timestamp,actual_entsoe_transparency,forecast_entsoe_transparency,generation_actual,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2019-09-23 04:00:00,4813,4542.0,3.0,21.8694,6.1237,0.6728,5.4509,11.7965,0.8182,0.0,0.8182,0.0,0.7917
2019-09-23 05:00:00,5204,4891.0,27.0,220.2275,101.8828,42.7787,59.1041,235.5252,10.7957,0.0,10.7957,0.0,0.9667
2019-09-23 06:00:00,5307,4917.0,87.0,443.0965,264.5972,160.6527,103.9445,483.2099,22.3956,0.0,22.3956,0.0,1.0
2019-09-23 07:00:00,5356,4940.0,137.0,635.7904,423.2831,294.9474,128.3358,625.303,50.0841,0.0003,50.0838,0.0007,1.0
2019-09-23 08:00:00,5392,4980.0,185.0,785.1475,551.3483,410.7756,140.5727,707.1201,51.3973,0.0001,51.3972,0.0002,1.0
2019-09-23 09:00:00,5432,5047.0,212.0,880.9604,634.5532,486.7906,147.7626,747.5723,149.3607,0.1211,149.2396,0.1864,1.0
2019-09-23 10:00:00,5470,5122.0,207.0,916.6725,665.5666,513.2906,152.276,757.7144,131.1677,0.0171,131.1505,0.0254,1.0
2019-09-23 11:00:00,5470,5179.0,197.0,889.8262,642.3975,490.6017,151.7957,745.9625,147.0903,0.0712,147.0191,0.1099,1.0
2019-09-23 12:00:00,5420,5184.0,156.0,802.2304,566.4846,420.4064,146.0782,708.5189,248.2798,23.0986,225.1813,41.0405,1.0
2019-09-23 13:00:00,5427,5245.0,117.0,659.8377,444.4623,311.1663,133.2961,636.1831,210.1687,13.9585,196.2101,26.4975,1.0
2019-09-23 14:00:00,5403,5219.0,71.0,472.3377,289.1046,179.8671,109.2375,509.3168,162.888,16.3073,146.5807,52.3093,1.0
2019-09-23 15:00:00,5385,5212.0,28.0,252.4963,123.7579,56.862,66.896,282.3312,113.2025,39.1834,74.0191,210.5205,1.0
2019-09-23 16:00:00,5501,5233.0,3.0,38.2199,11.8812,2.0173,9.8639,27.38,11.8812,2.0173,9.8639,27.38,0.75
2019-09-23 17:00:00,5733,5529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-23 18:00:00,5514,5342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-23 19:00:00,5117,4967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-23 20:00:00,4807,4673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-23 21:00:00,4659,4514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-23 22:00:00,4368,4283.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-23 23:00:00,4184,4044.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-24 00:00:00,4005,3808.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-24 01:00:00,3948,3739.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-24 02:00:00,4054,3833.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-24 03:00:00,4393,4168.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-24 04:00:00,5056,4720.0,4.0,19.6721,5.4605,0.6122,4.8483,11.4093,0.7783,0.0,0.7783,0.0,0.8
2019-09-24 05:00:00,5377,5010.0,29.0,214.9651,98.5788,40.4826,58.0962,228.0734,27.5672,0.6247,26.9426,2.7451,0.9667
2019-09-24 06:00:00,5384,4974.0,94.0,437.8198,260.0546,153.8976,106.157,468.5414,125.8332,7.4391,118.3941,25.1827,1.0
2019-09-24 07:00:00,5385,4941.0,182.0,630.3987,418.6882,284.7975,133.8907,609.2244,74.0602,0.0908,73.9695,0.1756,1.0
2019-09-24 08:00:00,5348,4904.0,292.0,779.5481,546.7382,398.0332,148.705,690.4792,244.3387,9.9627,234.3761,16.7895,1.0
2019-09-24 09:00:00,5313,4886.0,396.0,875.0748,629.3698,472.2418,157.1281,730.5154,396.0554,92.0017,304.0537,141.332,1.0
2019-09-24 10:00:00,5329,4880.0,361.0,910.4422,659.0981,497.471,161.6271,739.8024,334.1604,36.2787,297.8817,54.0172,1.0
2019-09-24 11:00:00,5334,4874.0,302.0,883.2161,634.4112,473.8911,160.5201,726.3373,203.0579,1.2155,201.8424,1.8365,1.0
2019-09-24 12:00:00,5342,4869.0,278.0,795.2318,557.2877,403.5102,153.7775,686.3489,176.9979,1.0739,175.924,1.8532,1.0
2019-09-24 13:00:00,5351,4889.0,225.0,652.4684,434.5841,295.3574,139.2267,610.8497,232.9985,69.6363,163.3622,156.6811,1.0
2019-09-24 14:00:00,5338,4949.0,134.0,464.6409,279.314,167.1944,112.1195,481.0147,245.1531,122.1456,123.0074,353.7502,1.0
2019-09-24 15:00:00,5335,4978.0,44.0,244.5376,116.9894,51.4366,65.5529,263.2931,116.3554,50.946,65.4095,261.3691,1.0
2019-09-24 16:00:00,5463,5021.0,9.0,33.7891,10.2993,1.6934,8.6059,24.5246,10.2993,1.6934,8.6059,24.5246,0.7667
2019-09-24 17:00:00,5743,5372.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-24 18:00:00,5513,5257.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-24 19:00:00,5111,4909.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-24 20:00:00,4809,4626.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-24 21:00:00,4675,4448.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-24 22:00:00,4400,4258.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-24 23:00:00,4187,4013.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-25 00:00:00,3997,3783.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-25 01:00:00,3959,3714.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-25 02:00:00,4068,3808.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-25 03:00:00,4411,4163.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-25 04:00:00,5068,4850.0,5.0,17.5482,4.3645,0.2337,4.1308,4.5586,4.3645,0.2337,4.1308,4.5586,0.8167
2019-09-25 05:00:00,5408,5190.0,26.0,209.6738,82.543,20.4642,62.0788,115.7849,72.2172,13.2794,58.9378,73.895,0.9667
2019-09-25 06:00:00,5429,5154.0,91.0,432.5047,228.2466,94.2319,134.0147,288.7047,228.2466,94.2319,134.0147,288.7047,1.0
2019-09-25 07:00:00,5493,5121.0,161.0,624.961,381.1354,194.9377,186.1977,420.0976,250.6388,61.9837,188.6551,145.1021,1.0
2019-09-25 08:00:00,5491,5084.0,214.0,773.8975,507.4717,288.1666,219.3052,503.563,305.7289,45.6374,260.0915,76.6752,1.0
2019-09-25 09:00:00,5488,5066.0,260.0,869.1359,592.5481,359.7697,232.7784,560.4268,504.4077,189.3368,315.0709,297.2959,1.0
2019-09-25 10:00:00,5452,5060.0,290.0,904.1593,627.8395,398.9867,228.8528,597.7935,464.7231,99.1951,365.5281,148.5961,1.0
2019-09-25 11:00:00,5427,5054.0,290.0,876.5573,608.377,393.9495,214.4276,608.8435,322.1743,30.4799,291.6944,46.7739,1.0
2019-09-25 12:00:00,5451,5049.0,214.0,788.1908,535.2823,342.3917,192.8906,588.0059,213.0648,8.212,204.8528,13.7437,1.0
2019-09-25 13:00:00,5507,5069.0,138.0,645.0653,415.8258,251.9808,163.845,527.42,147.2547,0.8365,146.4182,1.8077,1.0
2019-09-25 14:00:00,5515,5109.0,66.0,456.9207,264.605,141.2797,123.3253,413.2941,128.546,7.6206,120.9253,22.3786,1.0
2019-09-25 15:00:00,5464,5118.0,25.0,236.5669,107.928,41.4947,66.4333,217.5684,94.577,23.651,70.926,141.3498,1.0
2019-09-25 16:00:00,5553,5161.0,9.0,29.6313,8.5854,1.1155,7.4699,17.2332,8.5854,1.1155,7.4699,17.2332,0.7833
2019-09-25 17:00:00,5754,5534.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-25 18:00:00,5497,5397.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-25 19:00:00,5116,5049.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-25 20:00:00,4814,4761.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-25 21:00:00,4656,4553.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-25 22:00:00,4374,4210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-25 23:00:00,4175,3985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-26 00:00:00,4016,3776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-26 01:00:00,3966,3727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-26 02:00:00,4064,3824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-26 03:00:00,4384,4153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-26 04:00:00,5020,4776.0,1.0,15.5797,4.2729,0.39,3.8829,8.0015,0.5106,0.0,0.5106,0.0,0.825
2019-09-26 05:00:00,5345,5189.0,14.0,204.3542,94.5061,36.8975,57.6086,215.9553,10.1617,0.0,10.1617,0.0,0.8417
2019-09-26 06:00:00,5408,5197.0,55.0,427.1518,257.9193,151.0419,106.8774,470.7246,21.6194,0.0,21.6194,0.0,1.0
2019-09-26 07:00:00,5458,5209.0,118.0,619.4781,420.0436,290.2785,129.7651,632.2683,38.6741,0.0,38.6741,0.0,1.0
2019-09-26 08:00:00,5426,5169.0,199.0,768.197,551.1506,413.3606,137.79,728.343,67.7579,0.0017,67.7562,0.0028,1.0
2019-09-26 09:00:00,5377,5162.0,286.0,863.1451,636.2984,496.1722,140.1262,778.9749,292.1883,59.0208,233.1675,90.3963,1.0
2019-09-26 10:00:00,5318,5191.0,358.0,897.8256,668.1147,527.9318,140.1829,797.029,650.3518,485.9018,164.45,733.4712,1.0
2019-09-26 11:00:00,5271,5216.0,381.0,869.8517,645.2598,509.3219,135.9379,793.6011,645.2598,509.3219,135.9379,793.6011,1.0
2019-09-26 12:00:00,5246,5190.0,372.0,781.1099,569.0481,441.1861,127.862,765.0763,569.0481,441.1861,127.862,765.0763,1.0
2019-09-26 13:00:00,5229,5216.0,314.0,637.6314,446.1293,331.3684,114.7609,702.6218,363.5054,205.0639,158.4415,418.422,1.0
2019-09-26 14:00:00,5223,5206.0,213.0,449.1803,289.0801,195.7893,93.2908,584.7111,238.1581,114.1113,124.0468,361.1139,1.0
2019-09-26 15:00:00,5219,5216.0,78.0,228.5875,120.1037,63.4553,56.6484,348.2591,120.1037,63.4553,56.6484,348.2591,1.0
2019-09-26 16:00:00,5322,5257.0,5.0,25.7477,8.4324,1.7439,6.6885,28.452,8.4324,1.7439,6.6885,28.452,0.8
2019-09-26 17:00:00,5510,5456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-26 18:00:00,5303,5238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-26 19:00:00,4961,4875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-26 20:00:00,4713,4576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-26 21:00:00,4561,4421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-26 22:00:00,4288,4264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-26 23:00:00,4079,4063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-27 00:00:00,3922,3932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-27 01:00:00,3867,3864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-27 02:00:00,3968,3919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-27 03:00:00,4311,4197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-27 04:00:00,4954,4785.0,3.0,13.7162,4.4247,1.0851,3.3397,23.8844,4.4247,1.0851,3.3397,23.8844,0.8333
2019-09-27 05:00:00,5189,5115.0,70.0,199.0068,107.7749,66.9869,40.788,417.899,107.7749,66.9869,40.788,417.899,0.8417
2019-09-27 06:00:00,5137,5112.0,217.0,421.7618,278.5817,212.4917,66.0899,676.5844,278.5817,212.4917,66.0899,676.5844,1.0
2019-09-27 07:00:00,5137,5078.0,369.0,613.951,437.8109,359.1875,78.6234,791.5279,437.8109,359.1875,78.6234,791.5279,1.0
2019-09-27 08:00:00,5082,5027.0,503.0,762.4478,563.5732,478.5479,85.0253,850.6326,563.5732,478.5479,85.0253,850.6326,1.0
2019-09-27 09:00:00,5079,5008.0,578.0,857.104,643.5541,554.8796,88.6745,877.9013,628.7683,505.8961,122.8722,801.9394,1.0
2019-09-27 10:00:00,5134,5020.0,570.0,891.4431,671.081,580.4059,90.6751,883.0274,639.0983,491.521,147.5773,747.6459,1.0
2019-09-27 11:00:00,5129,4989.0,519.0,863.1016,644.4458,554.2096,90.2362,870.7559,447.991,128.961,319.0299,202.1433,1.0
2019-09-27 12:00:00,5111,4976.0,429.0,773.9916,565.1511,473.5403,91.6108,828.988,409.8489,120.6965,289.1524,210.7528,1.0
2019-09-27 13:00:00,5162,5004.0,328.0,630.1695,439.5656,347.3637,92.2019,745.2632,354.807,148.8602,205.9468,313.8044,1.0
2019-09-27 14:00:00,5215,5020.0,195.0,441.4228,280.5915,199.0791,81.5124,604.4814,213.3289,57.8087,155.5202,181.9426,1.0
2019-09-27 15:00:00,5198,5031.0,65.0,220.6028,112.8572,62.0698,50.7874,351.9154,108.2242,52.8908,55.3335,311.1512,1.0
2019-09-27 16:00:00,5310,5132.0,4.0,22.1393,6.9943,1.5527,5.4416,27.5841,6.9943,1.5527,5.4416,27.5841,0.825
2019-09-27 17:00:00,5553,5478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-27 18:00:00,5335,5312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-27 19:00:00,4994,4965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-27 20:00:00,4755,4704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-27 21:00:00,4609,4554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-27 22:00:00,4312,4256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-27 23:00:00,4082,4026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-28 00:00:00,3908,3914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-28 01:00:00,3837,3782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-28 02:00:00,3848,3727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-28 03:00:00,3943,3761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-28 04:00:00,4174,3917.0,1.0,11.9311,3.2336,0.3649,2.8687,8.4218,1.2414,0.0,1.2414,0.0,0.85
2019-09-28 05:00:00,4449,4207.0,38.0,193.6324,89.1881,39.0388,50.1494,242.2072,45.0553,0.2514,44.8039,1.1815,0.8417
2019-09-28 06:00:00,4645,4433.0,120.0,416.3357,246.8076,148.7407,98.067,477.7717,117.5565,12.4814,105.0751,39.3404,1.0
2019-09-28 07:00:00,4772,4544.0,194.0,608.3807,400.4331,270.5822,129.8509,601.411,168.5714,13.1397,155.4317,27.5193,1.0
2019-09-28 08:00:00,4839,4600.0,265.0,756.651,523.3455,371.7233,151.6222,666.0292,284.4937,33.056,251.4377,57.1215,1.0
2019-09-28 09:00:00,4859,4610.0,303.0,851.0141,602.4601,436.839,165.6211,696.4406,424.5844,111.2497,313.3347,176.5812,1.0
2019-09-28 10:00:00,4848,4596.0,309.0,885.0135,630.323,457.7195,172.6035,701.8294,299.3187,29.0025,270.3162,44.5738,1.0
2019-09-28 11:00:00,4825,4507.0,250.0,856.3095,603.9647,430.9372,173.0275,682.7411,197.653,7.0617,190.5913,11.4542,1.0
2019-09-28 12:00:00,4724,4475.0,200.0,766.8387,526.9261,364.2119,162.7143,643.938,327.5043,75.6742,251.8301,132.5413,1.0
2019-09-28 13:00:00,4689,4462.0,141.0,622.6826,406.359,265.6441,140.7149,576.9178,193.8412,24.6019,169.2393,58.5587,1.0
2019-09-28 14:00:00,4727,4483.0,77.0,433.6514,254.1934,146.7077,107.4857,452.5184,208.7952,67.8894,140.9058,201.7071,1.0
2019-09-28 15:00:00,4756,4446.0,21.0,212.6159,97.5676,40.6829,56.8847,234.3749,83.7945,22.6993,61.0953,150.3937,1.0
2019-09-28 16:00:00,4895,4472.0,1.0,18.8063,5.2898,0.6868,4.603,13.0804,5.2898,0.6868,4.603,13.0804,0.8333
2019-09-28 17:00:00,5074,4790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-28 18:00:00,4884,4736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-28 19:00:00,4595,4445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-28 20:00:00,4302,4143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-28 21:00:00,4086,3911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-28 22:00:00,3857,3685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-28 23:00:00,3704,3546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-29 00:00:00,3588,3498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-29 01:00:00,3517,3395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-29 02:00:00,3543,3366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-29 03:00:00,3597,3374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-29 04:00:00,3737,3473.0,2.0,10.3042,2.899,0.3787,2.5203,9.2849,0.3725,0.0,0.3725,0.0,0.8583
2019-09-29 05:00:00,4012,3747.0,42.0,188.2318,92.4529,46.8389,45.614,299.8118,10.7589,0.0,10.7589,0.0,0.8417
2019-09-29 06:00:00,4285,4024.0,131.0,410.8742,256.8331,173.802,83.0311,566.3881,118.666,4.2549,114.4111,13.5525,1.0
2019-09-29 07:00:00,4473,4176.0,248.0,602.7684,415.5407,313.0302,102.5104,702.7541,293.2692,62.1753,231.0939,135.4453,1.0
2019-09-29 08:00:00,4581,4209.0,348.0,750.8082,542.2196,429.6219,112.5977,776.1732,424.6684,147.8488,276.8196,266.8322,1.0
2019-09-29 09:00:00,4561,4182.0,407.0,844.8771,623.6954,507.0326,116.6628,814.6554,589.5627,419.0762,170.4865,669.363,1.0
2019-09-29 10:00:00,4467,4076.0,487.0,878.5392,652.7805,536.395,116.3854,828.9938,652.7805,536.395,116.3854,828.9938,1.0
2019-09-29 11:00:00,4354,4000.0,519.0,849.4777,627.3682,514.8271,112.5411,822.8028,609.1633,479.5996,129.5637,764.6895,1.0
2019-09-29 12:00:00,4328,4013.0,453.0,759.6539,548.608,440.733,107.875,787.0481,414.033,228.0751,185.9579,412.8202,1.0
2019-09-29 13:00:00,4341,4058.0,348.0,615.1736,423.5032,323.1917,100.3115,711.1165,387.3336,260.886,126.4476,566.9929,1.0
2019-09-29 14:00:00,4415,4172.0,223.0,425.8693,265.9325,182.883,83.0494,575.7652,179.9805,65.5407,114.4398,184.5825,1.0
2019-09-29 15:00:00,4484,4284.0,74.0,204.6305,101.1159,52.8379,48.2781,317.262,85.9285,32.4395,53.4891,197.4331,1.0
2019-09-29 16:00:00,4726,4463.0,4.0,15.749,4.6302,0.8074,3.8227,16.6572,4.6302,0.8074,3.8227,16.6572,0.85
2019-09-29 17:00:00,5062,4767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-29 18:00:00,4909,4618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-29 19:00:00,4606,4292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-29 20:00:00,4296,3956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-29 21:00:00,4055,3729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-29 22:00:00,3842,3504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-29 23:00:00,3702,3399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-30 00:00:00,3602,3365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-30 01:00:00,3583,3347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-30 02:00:00,3724,3501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-30 03:00:00,4136,3878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-30 04:00:00,4904,4647.0,2.0,8.7859,2.4897,0.3944,2.0954,10.047,2.4897,0.3944,2.0954,10.047,0.8667
2019-09-30 05:00:00,5199,5085.0,60.0,182.8058,91.9264,52.0643,39.8622,343.4704,91.9264,52.0643,39.8622,343.4704,0.8417
2019-09-30 06:00:00,5232,5213.0,172.0,405.3784,257.8063,188.3224,69.4839,623.2832,195.1774,76.3175,118.8599,281.4695,1.0
2019-09-30 07:00:00,5278,5265.0,261.0,597.1151,416.6215,332.5888,84.0327,754.4222,341.8511,181.2995,160.5515,417.7106,1.0
2019-09-30 08:00:00,5242,5305.0,382.0,744.9207,543.4036,452.3917,91.0119,824.3123,372.0108,96.5127,275.498,176.2402,1.0
2019-09-30 09:00:00,5238,5350.0,491.0,838.6949,622.6489,524.269,98.3799,849.2044,459.0863,196.6753,262.411,314.1691,1.0
2019-09-30 10:00:00,5252,5384.0,538.0,872.022,647.1807,539.6035,107.5772,840.6676,598.1167,410.257,187.8597,639.0699,1.0
2019-09-30 11:00:00,5244,5385.0,530.0,842.6085,617.4619,504.7631,112.6988,813.6284,585.0859,432.0177,153.0683,697.5338,1.0
2019-09-30 12:00:00,5255,5327.0,443.0,752.4399,539.356,431.5308,107.8252,778.7402,441.5985,202.704,238.8945,357.9374,1.0
2019-09-30 13:00:00,5258,5331.0,339.0,607.6456,419.434,326.3742,93.0598,728.0797,116.8083,8.7644,108.0439,19.3912,1.0
2019-09-30 14:00:00,5259,5306.0,217.0,418.0798,266.1249,193.6703,72.4546,623.2964,249.6368,166.0242,83.6127,539.8273,1.0
2019-09-30 15:00:00,5275,5284.0,68.0,196.6497,102.066,60.8396,41.2264,384.4384,102.066,60.8396,41.2264,384.4384,1.0
2019-09-30 16:00:00,5450,5386.0,2.0,12.967,4.0312,0.9603,3.0709,21.6243,4.0312,0.9603,3.0709,21.6243,0.8667
2019-09-30 17:00:00,5680,5600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-30 18:00:00,5431,5385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-30 19:00:00,5050,4990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-30 20:00:00,4773,4677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-30 21:00:00,4624,4530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-30 22:00:00,4362,4248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-30 23:00:00,4158,4077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-10-01 00:00:00,3968,3860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-10-01 01:00:00,3924,3766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-10-01 02:00:00,4017,3860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-10-01 03:00:00,4359,4212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-10-01 04:00:00,4987,4859.0,2.0,7.3531,2.2224,0.4471,1.7753,12.1863,0.2883,0.0,0.2883,0.0,0.8833
2019-10-01 05:00:00,5261,5200.0,65.0,177.3553,94.0298,57.9145,36.1153,398.2321,16.804,0.0,16.804,0.0,0.8417
2019-10-01 06:00:00,5224,5211.0,217.0,399.8493,260.5795,196.2595,64.32,660.3479,91.2172,19.8681,71.349,56.2874,1.0
2019-10-01 07:00:00,5183,5221.0,387.0,591.4221,417.0457,335.6323,81.4134,769.5777,247.8597,83.9872,163.8725,182.2798,1.0
2019-10-01 08:00:00,5139,5186.0,523.0,738.99,540.4644,447.2684,93.1961,822.197,482.9297,321.7985,161.1313,592.549,1.0
2019-10-01 09:00:00,5125,5161.0,578.0,832.4692,619.7358,520.5453,99.1905,849.8309,412.9411,153.2175,259.7236,254.3789,1.0
2019-10-01 10:00:00,5183,5175.0,587.0,865.4642,648.0403,548.1566,99.8838,860.9501,496.589,276.4783,220.1107,434.1026,1.0
